timestamp,nose_y,nose_z,shoulder_y,shoulder_z,dY,dZ,status,hp
1773607444.5,0.332,-0.972,0.551,-0.233,0.219,-0.739,1,0
1773607445.6,0.358,-0.539,0.578,-0.117,0.22,-0.422,0,0
1773607446.6,0.385,-0.558,0.591,-0.112,0.205,-0.445,0,0
1773607447.6,0.375,-0.59,0.58,-0.118,0.204,-0.472,0,2
1773607448.7,0.374,-0.695,0.588,-0.154,0.214,-0.541,1,0
1773607449.7,0.359,-0.569,0.584,-0.16,0.225,-0.409,0,2
1773607450.7,0.336,-0.738,0.56,-0.18,0.224,-0.558,1,0
1773607451.8,0.31,-0.737,0.548,-0.205,0.237,-0.532,1,1
1773607452.8,0.291,-0.593,0.539,-0.15,0.248,-0.442,0,4
1773607453.8,0.334,-0.674,0.565,-0.171,0.231,-0.504,1,8
1773607454.9,0.331,-0.526,0.565,-0.18,0.234,-0.347,0,6
1773607455.9,0.339,-0.472,0.565,-0.158,0.226,-0.314,0,11
1773607456.9,0.343,-0.409,0.558,0.025,0.216,-0.434,0,16
1773607457.9,0.351,-0.449,0.555,-0.041,0.204,-0.408,0,20
1773607459.0,0.34,-0.425,0.551,-0.032,0.212,-0.394,0,25
1773607460.0,0.338,-0.436,0.55,-0.032,0.212,-0.403,0,30
1773607461.0,0.338,-0.431,0.549,-0.028,0.21,-0.403,0,35
1773607462.0,0.338,-0.516,0.549,-0.033,0.211,-0.483,0,40
1773607463.1,0.203,-0.735,0.509,-0.292,0.306,-0.443,0,43
1773607464.1,0.269,-0.788,0.569,-0.337,0.3,-0.451,0,48
1773607465.2,0.274,-0.939,0.577,-0.379,0.303,-0.56,1,36
1773607466.2,0.308,-0.991,0.591,-0.351,0.283,-0.639,1,20
1773607467.2,0.749,-2.801,0.807,-1.655,0.058,-1.146,1,5
1773607468.2,0.181,-1.013,0.536,-0.369,0.355,-0.644,1,0
1773607469.3,0.342,-0.478,0.547,-0.008,0.206,-0.47,0,0
1773607470.3,0.389,-0.559,0.585,-0.072,0.195,-0.487,0,0
1773607471.3,0.384,-0.578,0.579,-0.134,0.195,-0.444,0,1
1773607472.4,0.395,-0.324,0.588,0.009,0.193,-0.333,0,1
1773607473.4,0.377,-0.203,0.544,0.051,0.167,-0.255,1,0
1773607474.4,0.365,-0.465,0.559,-0.023,0.194,-0.442,0,0
1773607475.5,0.368,-0.344,0.581,-0.006,0.213,-0.338,0,5
1773607476.5,-0.214,-1.982,0.211,-1.218,0.425,-0.764,1,0
1773607478.3,-0.224,-2.122,0.256,-1.039,0.48,-1.083,1,0
1773607479.3,0.246,-1.178,0.743,-0.521,0.497,-0.657,1,0
1773607480.3,0.141,-1.272,0.632,-0.437,0.491,-0.834,1,0
1773607481.3,0.299,-1.544,0.684,-0.469,0.384,-1.075,1,0
1773607482.4,0.486,-1.043,0.862,-0.287,0.376,-0.756,1,0
1773607483.4,0.345,-0.924,0.803,-0.494,0.458,-0.43,0,3
1773607484.4,0.429,-0.896,0.807,-0.501,0.378,-0.395,0,6
1773607485.4,0.322,-0.744,0.754,-0.338,0.432,-0.406,0,11
1773607486.5,0.417,-0.732,0.813,-0.425,0.396,-0.307,0,4
1773607487.5,0.19,-1.549,0.522,-0.593,0.331,-0.956,1,3
1773607488.5,0.28,-1.352,0.73,-0.397,0.45,-0.955,1,0
1773607489.6,0.492,-1.677,0.91,-0.421,0.418,-1.256,1,0
1773607490.6,0.488,-1.056,0.89,-0.203,0.402,-0.853,1,0
1773607491.6,0.407,-1.189,0.925,-0.267,0.519,-0.923,1,0
1773607492.6,0.632,-1.544,1.071,-0.496,0.439,-1.048,1,0
1773607493.9,0.705,-2.269,1.05,-0.93,0.346,-1.339,1,0
1773607494.9,1.072,-1.239,1.375,-0.452,0.303,-0.787,1,0
1773607495.9,0.905,-0.614,1.243,-0.088,0.338,-0.526,1,0
1773607496.9,0.972,-1.176,1.291,-0.288,0.319,-0.889,1,0
1773607498.0,0.944,-1.579,1.314,-0.547,0.37,-1.033,1,0
1773607499.0,0.782,-0.59,1.031,-0.495,0.249,-0.095,3,0
1776969098.8,0.476,-1.481,0.862,-0.333,0.387,-1.148,0,100
1776969099.9,0.485,-1.53,0.883,-0.35,0.398,-1.181,1,94
1776969100.9,0.495,-1.556,0.896,-0.37,0.4,-1.186,1,82
1776969102.0,0.501,-1.601,0.902,-0.405,0.401,-1.196,1,66
1776969103.0,0.502,-1.221,0.918,-0.195,0.415,-1.026,0,68
1776969105.1,0.497,-1.503,0.91,-0.35,0.413,-1.152,0,100
